wallet_index,true_label,predicted_label,fraud_probability,risk_score,risk_level,recommended_action,top_shap_drivers,top_lime_drivers,counterfactual_recommendation
241248,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241249,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241251,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241252,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241253,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241254,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241256,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241257,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194868,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194869,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194870,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194871,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194873,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194874,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241291,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241293,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241294,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241295,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241265,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241266,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241267,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241268,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241269,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241282,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241284,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241285,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241286,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241288,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241289,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241290,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194891,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194893,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194894,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194895,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194864,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194865,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194866,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241325,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241298,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241299,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241301,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241303,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241307,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201297,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201343,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201312,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201314,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201315,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201316,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201317,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201318,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201319,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201320,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
200587,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
200588,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
200589,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
200590,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241310,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241337,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241340,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241341,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241342,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241343,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241312,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241313,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241314,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241315,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241316,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241320,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241350,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241351,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241352,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241353,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241355,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241331,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241332,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241334,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201283,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201284,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
200561,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
200564,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
200566,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
200567,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
200569,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201323,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201324,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201325,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201326,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201327,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241335,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194852,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194853,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194854,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194856,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194857,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194858,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241372,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241374,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241375,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241344,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241345,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241346,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241347,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241348,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241361,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241363,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241364,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241368,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241369,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241370,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194876,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194877,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194878,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194879,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194849,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
194850,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241378,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241379,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241381,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241382,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241383,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241386,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241387,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241388,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
241389,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201268,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201269,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201298,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
201301,0,0,0.0,0.0,Low,No immediate action required,transacted_w_address_total; first_sent_block; fees_min,,
